DEDUPLICATION REPORT (DISCARDED FILES)
========================================
Total Files Discarded: 3974
Breakdown by Source:
  - EXP_BEST: 0
  - EXP_OTHER: 3929
  - AF_TRIMMED: 0
  - AF_RAW: 45

Detailed List:
PDB_ID	Source	Folder
7ZKR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2H40	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CTH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4FYR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2IWN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6LLE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2F38	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5A7B	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2HT6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4JIZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3BAE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8OEK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5ELY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NKP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6OD3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4HLG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5HO6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4X2N	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6A6K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6ETY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7B42	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3RMW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8I5Y	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1GUL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1DXX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6U2X	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7UZU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5DCZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2R4V	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8T98	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2J1X	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PXO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3P8C	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7TS8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2HWA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6H0U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6V4H	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5AL5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8TFA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5VV5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3HB0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6DGE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1DQA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3FJC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PZA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8UDU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1FW1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3R5J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PWW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7LAF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8BO8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5O1B	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6L6E	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2QFA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6EQL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3B2R	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4C1I	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2RJP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5I9Y	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7T91	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CD7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4Y6L	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3F92	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PY2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8SZF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PWL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8CDY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7N7K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5JDW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4UVP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4GYW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BFB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2GOO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8P5K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4MDR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7MIX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6CVR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TTW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1I09	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4J1V	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1BKA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5YQO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7PC7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2CIJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8XZI	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
5VIE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4K3J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5GGI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1H44	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8H9E	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
2FOO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7U9S	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2WK3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2C6C	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3MS6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CUK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2PJY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6BQU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3Q05	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6MA5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CTJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QGI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4D6Z	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5FVU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1H43	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5BUA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6URZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3TJM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5AEJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BTM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8CZK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6JOJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7RE5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4HDO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8G9D	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8DC8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2QXH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6B8J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7FSO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1YOL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1C26	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7EO4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6AUZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8JT6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4QO1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4N8R	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4KZQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1YPQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6EQJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8QWO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8WD2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6WAV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1ZY7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7JXN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3GB8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3RHK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2GGT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1SC1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1HWK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ERY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1T2A	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4IQH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6A3N	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ORX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PXH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2O53	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7VG7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PZ6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3MOQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4Y8C	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7ZBN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1RHM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7OAL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6CVQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7W7U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5IYY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6HMR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8OQ7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2HVD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4E52	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3G2T	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5YJE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8D7O	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2HE0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4PTG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7P7H	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4NGN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7YO9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4MR7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8XWW	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
2C6G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4RME	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6AGI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5X2L	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8VY9	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
3K9P	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6URJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3X3F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ZME	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4QUH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QGN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6RM7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ZKM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QQF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5N2W	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4PAS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1HYR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3C0H	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5C1Z	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4UVT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3R7N	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1T08	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5NNE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6E6E	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6FJC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1KGD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7ALO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5XFN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5FS6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8BOW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5W3P	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1YBO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ZGV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5XAU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4DEG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6OB7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4AOI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1EFV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5E8T	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6EZ9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1O6L	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1JBQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ZVR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6SIO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1T0J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7C7F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7A1S	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7SFG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2JDX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3KR8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3MDI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4QO3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5HNB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6GGD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8RBA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7SFF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5O1D	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3L6R	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6UKB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5J1G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3FED	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3HDZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NGD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7CC7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7SF8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1O4M	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1D1J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2W8R	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5MJ5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5VNB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7ULV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6RL6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BSJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2ZEJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3DY8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3UUN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6SI2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1H8F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6Q7C	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3KBT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3W51	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1RY0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7R1Y	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5AOL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6MLC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8CW2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6S1X	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3WIM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BEL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7M3G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5FPG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6WMS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4X2F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7Y4U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7AA8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5ELS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5O1I	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1JY1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4X3R	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5FVX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5O5T	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4LU3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7VL9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6BE6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5AOM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5ONQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5NKH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3FEE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1JT4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3SAY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6R5L	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NG6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5AOI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2QXJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5G4C	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1O47	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4WOL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TZZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5U0J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PXL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BUF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6V3Y	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4LSZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4HXJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8C3H	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4L0I	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1HW8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2PMS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8W6A	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3D6H	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2X0V	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6CHH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2CNL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4MDD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6DHU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2JFK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8GWR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3R94	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5GGP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2X0W	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3JPX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6JSZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2SRC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
9FNB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5HL1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1TH1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7VEC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4MRI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3E4Z	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4MSV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3IFN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7FT9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
