Filename,Folder,Format,UniProt_ID,PDB_ID,Has_Match_In_Other_Folder
clean_5XTZ.pdb,Experimental,PDB,Unknown,clean_5XTZ,False
clean_7UP7.pdb,Experimental,PDB,Unknown,clean_7UP7,False
clean_3WTT.pdb,Experimental,PDB,Unknown,clean_3WTT,False
clean_4WKE.pdb,Experimental,PDB,Unknown,clean_4WKE,False
clean_8CVR.pdb,Experimental,PDB,Unknown,clean_8CVR,False
clean_1PMV.pdb,Experimental,PDB,Unknown,clean_1PMV,False
clean_3PCX.pdb,Experimental,PDB,Unknown,clean_3PCX,False
clean_2HW9.pdb,Experimental,PDB,Unknown,clean_2HW9,False
clean_7XJJ.pdb,Experimental,PDB,Unknown,clean_7XJJ,False
clean_2NNY.pdb,Experimental,PDB,Unknown,clean_2NNY,False
clean_8D0P.pdb,Experimental,PDB,Unknown,clean_8D0P,False
clean_2N83.pdb,Experimental,PDB,Unknown,clean_2N83,False
clean_8P7B.pdb,Experimental,PDB,Unknown,clean_8P7B,False
clean_7WMM.pdb,Experimental,PDB,Unknown,clean_7WMM,False
clean_3QKL.pdb,Experimental,PDB,Unknown,clean_3QKL,False
clean_8HN9.pdb,Experimental,PDB,Unknown,clean_8HN9,False
clean_1RWK.pdb,Experimental,PDB,Unknown,clean_1RWK,False
clean_4QHV.pdb,Experimental,PDB,Unknown,clean_4QHV,False
clean_3TWS.pdb,Experimental,PDB,Unknown,clean_3TWS,False
clean_8JPF.pdb,Experimental,PDB,Unknown,clean_8JPF,False
clean_8KGK.pdb,Experimental,PDB,Unknown,clean_8KGK,False
clean_8UNQ.pdb,Experimental,PDB,Unknown,clean_8UNQ,False
clean_2BZF.pdb,Experimental,PDB,Unknown,clean_2BZF,False
clean_7U31.pdb,Experimental,PDB,Unknown,clean_7U31,False
clean_4EHL.pdb,Experimental,PDB,Unknown,clean_4EHL,False
clean_8BFZ.pdb,Experimental,PDB,Unknown,clean_8BFZ,False
clean_8D8I.pdb,Experimental,PDB,Unknown,clean_8D8I,False
clean_5G5J.pdb,Experimental,PDB,Unknown,clean_5G5J,False
clean_6VP7.pdb,Experimental,PDB,Unknown,clean_6VP7,False
clean_4J1Z.pdb,Experimental,PDB,Unknown,clean_4J1Z,False
clean_8WW2.pdb,Experimental,PDB,Unknown,clean_8WW2,False
clean_5CEI.pdb,Experimental,PDB,Unknown,clean_5CEI,False
clean_4KKH.pdb,Experimental,PDB,Unknown,clean_4KKH,False
clean_5PZE.pdb,Experimental,PDB,Unknown,clean_5PZE,False
clean_6NJS.pdb,Experimental,PDB,Unknown,clean_6NJS,False
clean_3T7N.pdb,Experimental,PDB,Unknown,clean_3T7N,False
clean_3FJH.pdb,Experimental,PDB,Unknown,clean_3FJH,False
clean_6UO9.pdb,Experimental,PDB,Unknown,clean_6UO9,False
clean_8BI8.pdb,Experimental,PDB,Unknown,clean_8BI8,False
clean_4CQE.pdb,Experimental,PDB,Unknown,clean_4CQE,False
clean_6KO0.pdb,Experimental,PDB,Unknown,clean_6KO0,False
clean_7VPJ.pdb,Experimental,PDB,Unknown,clean_7VPJ,False
clean_6HXF.pdb,Experimental,PDB,Unknown,clean_6HXF,False
clean_8WST.pdb,Experimental,PDB,Unknown,clean_8WST,False
clean_6VI4.pdb,Experimental,PDB,Unknown,clean_6VI4,False
clean_4CSJ.pdb,Experimental,PDB,Unknown,clean_4CSJ,False
clean_1S3V.pdb,Experimental,PDB,Unknown,clean_1S3V,False
clean_7K1D.pdb,Experimental,PDB,Unknown,clean_7K1D,False
clean_4R95.pdb,Experimental,PDB,Unknown,clean_4R95,False
clean_4PML.pdb,Experimental,PDB,Unknown,clean_4PML,False
clean_9BL2.pdb,Experimental,PDB,Unknown,clean_9BL2,False
clean_6ILZ.pdb,Experimental,PDB,Unknown,clean_6ILZ,False
clean_4HKK.pdb,Experimental,PDB,Unknown,clean_4HKK,False
clean_4G84.pdb,Experimental,PDB,Unknown,clean_4G84,False
clean_8H03.pdb,Experimental,PDB,Unknown,clean_8H03,False
clean_1PES.pdb,Experimental,PDB,Unknown,clean_1PES,False
clean_5E8Z.pdb,Experimental,PDB,Unknown,clean_5E8Z,False
clean_8IY9.pdb,Experimental,PDB,Unknown,clean_8IY9,False
clean_5PYN.pdb,Experimental,PDB,Unknown,clean_5PYN,False
clean_3TPR.pdb,Experimental,PDB,Unknown,clean_3TPR,False
clean_5J0B.pdb,Experimental,PDB,Unknown,clean_5J0B,False
clean_1XOZ.pdb,Experimental,PDB,Unknown,clean_1XOZ,False
clean_8OXB.pdb,Experimental,PDB,Unknown,clean_8OXB,False
clean_6H06.pdb,Experimental,PDB,Unknown,clean_6H06,False
clean_1MV9.pdb,Experimental,PDB,Unknown,clean_1MV9,False
clean_5R65.pdb,Experimental,PDB,Unknown,clean_5R65,False
clean_2YVI.pdb,Experimental,PDB,Unknown,clean_2YVI,False
clean_3ZRL.pdb,Experimental,PDB,Unknown,clean_3ZRL,False
clean_6C1C.pdb,Experimental,PDB,Unknown,clean_6C1C,False
clean_6SHZ.pdb,Experimental,PDB,Unknown,clean_6SHZ,False
clean_7B48.pdb,Experimental,PDB,Unknown,clean_7B48,False
clean_4QIA.pdb,Experimental,PDB,Unknown,clean_4QIA,False
clean_9CTC.pdb,Experimental,PDB,Unknown,clean_9CTC,False
clean_7CR3.pdb,Experimental,PDB,Unknown,clean_7CR3,False
clean_8TV1.pdb,Experimental,PDB,Unknown,clean_8TV1,False
clean_5SDV.pdb,Experimental,PDB,Unknown,clean_5SDV,False
clean_7SK3.pdb,Experimental,PDB,Unknown,clean_7SK3,False
clean_2L1L.pdb,Experimental,PDB,Unknown,clean_2L1L,False
clean_3BSX.pdb,Experimental,PDB,Unknown,clean_3BSX,False
clean_3BHX.pdb,Experimental,PDB,Unknown,clean_3BHX,False
clean_8T42.pdb,Experimental,PDB,Unknown,clean_8T42,False
clean_4IGG.pdb,Experimental,PDB,Unknown,clean_4IGG,False
clean_8XVJ.pdb,Experimental,PDB,Unknown,clean_8XVJ,False
clean_4JR1.pdb,Experimental,PDB,Unknown,clean_4JR1,False
clean_8PXX.pdb,Experimental,PDB,Unknown,clean_8PXX,False
clean_8OPI.pdb,Experimental,PDB,Unknown,clean_8OPI,False
clean_1X59.pdb,Experimental,PDB,Unknown,clean_1X59,False
clean_1JQZ.pdb,Experimental,PDB,Unknown,clean_1JQZ,False
clean_3VD0.pdb,Experimental,PDB,Unknown,clean_3VD0,False
clean_7FT1.pdb,Experimental,PDB,Unknown,clean_7FT1,False
clean_6GGS.pdb,Experimental,PDB,Unknown,clean_6GGS,False
clean_4NXO.pdb,Experimental,PDB,Unknown,clean_4NXO,False
clean_6RM5.pdb,Experimental,PDB,Unknown,clean_6RM5,False
clean_6UQF.pdb,Experimental,PDB,Unknown,clean_6UQF,False
clean_6V0Z.pdb,Experimental,PDB,Unknown,clean_6V0Z,False
clean_5SXK.pdb,Experimental,PDB,Unknown,clean_5SXK,False
clean_5HP2.pdb,Experimental,PDB,Unknown,clean_5HP2,False
clean_4Q2P.pdb,Experimental,PDB,Unknown,clean_4Q2P,False
clean_6NJZ.pdb,Experimental,PDB,Unknown,clean_6NJZ,False
clean_8WFI.pdb,Experimental,PDB,Unknown,clean_8WFI,False
clean_1AWZ.pdb,Experimental,PDB,Unknown,clean_1AWZ,False
clean_4YOL.pdb,Experimental,PDB,Unknown,clean_4YOL,False
clean_7EW1.pdb,Experimental,PDB,Unknown,clean_7EW1,False
clean_4DH6.pdb,Experimental,PDB,Unknown,clean_4DH6,False
clean_8DJE.pdb,Experimental,PDB,Unknown,clean_8DJE,False
clean_7MN8.pdb,Experimental,PDB,Unknown,clean_7MN8,False
clean_2G9O.pdb,Experimental,PDB,Unknown,clean_2G9O,False
clean_5SGN.pdb,Experimental,PDB,Unknown,clean_5SGN,False
clean_9AYJ.pdb,Experimental,PDB,Unknown,clean_9AYJ,False
clean_8XPV.pdb,Experimental,PDB,Unknown,clean_8XPV,False
clean_4IB4.pdb,Experimental,PDB,Unknown,clean_4IB4,False
clean_7ZET.pdb,Experimental,PDB,Unknown,clean_7ZET,False
clean_6WB3.pdb,Experimental,PDB,Unknown,clean_6WB3,False
clean_1CP3.pdb,Experimental,PDB,Unknown,clean_1CP3,False
clean_2CT6.pdb,Experimental,PDB,Unknown,clean_2CT6,False
clean_8YHT.pdb,Experimental,PDB,Unknown,clean_8YHT,False
clean_4REF.pdb,Experimental,PDB,Unknown,clean_4REF,False
clean_8UNM.pdb,Experimental,PDB,Unknown,clean_8UNM,False
clean_2FQQ.pdb,Experimental,PDB,Unknown,clean_2FQQ,False
clean_5SGU.pdb,Experimental,PDB,Unknown,clean_5SGU,False
clean_7XC5.pdb,Experimental,PDB,Unknown,clean_7XC5,False
clean_5WBQ.pdb,Experimental,PDB,Unknown,clean_5WBQ,False
clean_2EEA.pdb,Experimental,PDB,Unknown,clean_2EEA,False
clean_3BAD.pdb,Experimental,PDB,Unknown,clean_3BAD,False
clean_1IBC.pdb,Experimental,PDB,Unknown,clean_1IBC,False
clean_3H1P.pdb,Experimental,PDB,Unknown,clean_3H1P,False
clean_8FDS.pdb,Experimental,PDB,Unknown,clean_8FDS,False
clean_4AYA.pdb,Experimental,PDB,Unknown,clean_4AYA,False
clean_2IUG.pdb,Experimental,PDB,Unknown,clean_2IUG,False
clean_8PEP.pdb,Experimental,PDB,Unknown,clean_8PEP,False
clean_2OK1.pdb,Experimental,PDB,Unknown,clean_2OK1,False
clean_9BIM.pdb,Experimental,PDB,Unknown,clean_9BIM,False
clean_6NV7.pdb,Experimental,PDB,Unknown,clean_6NV7,False
clean_7YK2.pdb,Experimental,PDB,Unknown,clean_7YK2,False
clean_4MZI.pdb,Experimental,PDB,Unknown,clean_4MZI,False
clean_8DJD.pdb,Experimental,PDB,Unknown,clean_8DJD,False
clean_5LIH.pdb,Experimental,PDB,Unknown,clean_5LIH,False
clean_8F7S.pdb,Experimental,PDB,Unknown,clean_8F7S,False
clean_8KH5.pdb,Experimental,PDB,Unknown,clean_8KH5,False
clean_5C1D.pdb,Experimental,PDB,Unknown,clean_5C1D,False
clean_2A0Z.pdb,Experimental,PDB,Unknown,clean_2A0Z,False
clean_8OMF.pdb,Experimental,PDB,Unknown,clean_8OMF,False
clean_3HIZ.pdb,Experimental,PDB,Unknown,clean_3HIZ,False
clean_8VM5.pdb,Experimental,PDB,Unknown,clean_8VM5,False
clean_4AJD.pdb,Experimental,PDB,Unknown,clean_4AJD,False
clean_5MHP.pdb,Experimental,PDB,Unknown,clean_5MHP,False
clean_3GB2.pdb,Experimental,PDB,Unknown,clean_3GB2,False
clean_6H5T.pdb,Experimental,PDB,Unknown,clean_6H5T,False
clean_4QK4.pdb,Experimental,PDB,Unknown,clean_4QK4,False
clean_8ZF9.pdb,Experimental,PDB,Unknown,clean_8ZF9,False
clean_7X9A.pdb,Experimental,PDB,Unknown,clean_7X9A,False
clean_4XVE.pdb,Experimental,PDB,Unknown,clean_4XVE,False
clean_1MV3.pdb,Experimental,PDB,Unknown,clean_1MV3,False
clean_1Z2V.pdb,Experimental,PDB,Unknown,clean_1Z2V,False
clean_3TG5.pdb,Experimental,PDB,Unknown,clean_3TG5,False
clean_4Y5I.pdb,Experimental,PDB,Unknown,clean_4Y5I,False
clean_7NMI.pdb,Experimental,PDB,Unknown,clean_7NMI,False
clean_4B3F.pdb,Experimental,PDB,Unknown,clean_4B3F,False
clean_7XKF.pdb,Experimental,PDB,Unknown,clean_7XKF,False
clean_8THG.pdb,Experimental,PDB,Unknown,clean_8THG,False
clean_6I63.pdb,Experimental,PDB,Unknown,clean_6I63,False
clean_7NXO.pdb,Experimental,PDB,Unknown,clean_7NXO,False
clean_8BDO.pdb,Experimental,PDB,Unknown,clean_8BDO,False
clean_3R9A.pdb,Experimental,PDB,Unknown,clean_3R9A,False
clean_5ADT.pdb,Experimental,PDB,Unknown,clean_5ADT,False
clean_6Y3W.pdb,Experimental,PDB,Unknown,clean_6Y3W,False
clean_4TPM.pdb,Experimental,PDB,Unknown,clean_4TPM,False
clean_7URE.pdb,Experimental,PDB,Unknown,clean_7URE,False
clean_7PGS.pdb,Experimental,PDB,Unknown,clean_7PGS,False
clean_8OLG.pdb,Experimental,PDB,Unknown,clean_8OLG,False
clean_6Y4S.pdb,Experimental,PDB,Unknown,clean_6Y4S,False
clean_6YM4.pdb,Experimental,PDB,Unknown,clean_6YM4,False
clean_1RWV.pdb,Experimental,PDB,Unknown,clean_1RWV,False
clean_9CRS.pdb,Experimental,PDB,Unknown,clean_9CRS,False
clean_6TVO.pdb,Experimental,PDB,Unknown,clean_6TVO,False
clean_4LLP.pdb,Experimental,PDB,Unknown,clean_4LLP,False
clean_6ACB.pdb,Experimental,PDB,Unknown,clean_6ACB,False
clean_5Y64.pdb,Experimental,PDB,Unknown,clean_5Y64,False
clean_5Y2I.pdb,Experimental,PDB,Unknown,clean_5Y2I,False
clean_5M9S.pdb,Experimental,PDB,Unknown,clean_5M9S,False
clean_3CAA.pdb,Experimental,PDB,Unknown,clean_3CAA,False
clean_8SOI.pdb,Experimental,PDB,Unknown,clean_8SOI,False
clean_4XXS.pdb,Experimental,PDB,Unknown,clean_4XXS,False
clean_3GM3.pdb,Experimental,PDB,Unknown,clean_3GM3,False
clean_6WOI.pdb,Experimental,PDB,Unknown,clean_6WOI,False
clean_7DME.pdb,Experimental,PDB,Unknown,clean_7DME,False
clean_7ZKR.pdb,Experimental,PDB,Unknown,clean_7ZKR,False
clean_4H58.pdb,Experimental,PDB,Unknown,clean_4H58,False
clean_9CXD.pdb,Experimental,PDB,Unknown,clean_9CXD,False
clean_7YEH.pdb,Experimental,PDB,Unknown,clean_7YEH,False
clean_6QUS.pdb,Experimental,PDB,Unknown,clean_6QUS,False
clean_8H4I.pdb,Experimental,PDB,Unknown,clean_8H4I,False
clean_2H40.pdb,Experimental,PDB,Unknown,clean_2H40,False
clean_7KNU.pdb,Experimental,PDB,Unknown,clean_7KNU,False
clean_3CTH.pdb,Experimental,PDB,Unknown,clean_3CTH,False
clean_8HCQ.pdb,Experimental,PDB,Unknown,clean_8HCQ,False
clean_6XLI.pdb,Experimental,PDB,Unknown,clean_6XLI,False
clean_4FYR.pdb,Experimental,PDB,Unknown,clean_4FYR,False
clean_7M5X.pdb,Experimental,PDB,Unknown,clean_7M5X,False
clean_4ZGM.pdb,Experimental,PDB,Unknown,clean_4ZGM,False
clean_6AZE.pdb,Experimental,PDB,Unknown,clean_6AZE,False
clean_2IWN.pdb,Experimental,PDB,Unknown,clean_2IWN,False
clean_1VCB.pdb,Experimental,PDB,Unknown,clean_1VCB,False
clean_3D8D.pdb,Experimental,PDB,Unknown,clean_3D8D,False
clean_6JCQ.pdb,Experimental,PDB,Unknown,clean_6JCQ,False
clean_6B70.pdb,Experimental,PDB,Unknown,clean_6B70,False
clean_6VPR.pdb,Experimental,PDB,Unknown,clean_6VPR,False
clean_6LLE.pdb,Experimental,PDB,Unknown,clean_6LLE,False
clean_2F38.pdb,Experimental,PDB,Unknown,clean_2F38,False
clean_7XIB.pdb,Experimental,PDB,Unknown,clean_7XIB,False
clean_3NZD.pdb,Experimental,PDB,Unknown,clean_3NZD,False
clean_8Q98.pdb,Experimental,PDB,Unknown,clean_8Q98,False
clean_4FDL.pdb,Experimental,PDB,Unknown,clean_4FDL,False
clean_2DOE.pdb,Experimental,PDB,Unknown,clean_2DOE,False
clean_5A7B.pdb,Experimental,PDB,Unknown,clean_5A7B,False
clean_9CTJ.pdb,Experimental,PDB,Unknown,clean_9CTJ,False
clean_2GMC.pdb,Experimental,PDB,Unknown,clean_2GMC,False
clean_5KW2.pdb,Experimental,PDB,Unknown,clean_5KW2,False
clean_2HT6.pdb,Experimental,PDB,Unknown,clean_2HT6,False
clean_4DPI.pdb,Experimental,PDB,Unknown,clean_4DPI,False
clean_3PI5.pdb,Experimental,PDB,Unknown,clean_3PI5,False
clean_2MWD.pdb,Experimental,PDB,Unknown,clean_2MWD,False
clean_6POJ.pdb,Experimental,PDB,Unknown,clean_6POJ,False
clean_4JIZ.pdb,Experimental,PDB,Unknown,clean_4JIZ,False
clean_3BAE.pdb,Experimental,PDB,Unknown,clean_3BAE,False
clean_9D6A.pdb,Experimental,PDB,Unknown,clean_9D6A,False
clean_7QK3.pdb,Experimental,PDB,Unknown,clean_7QK3,False
clean_8OEK.pdb,Experimental,PDB,Unknown,clean_8OEK,False
clean_4QMN.pdb,Experimental,PDB,Unknown,clean_4QMN,False
clean_8XFP.pdb,Experimental,PDB,Unknown,clean_8XFP,False
clean_5ELY.pdb,Experimental,PDB,Unknown,clean_5ELY,False
clean_6NKP.pdb,Experimental,PDB,Unknown,clean_6NKP,False
clean_6BWV.pdb,Experimental,PDB,Unknown,clean_6BWV,False
clean_1YWI.pdb,Experimental,PDB,Unknown,clean_1YWI,False
clean_6OD3.pdb,Experimental,PDB,Unknown,clean_6OD3,False
clean_8VUU.pdb,Experimental,PDB,Unknown,clean_8VUU,False
clean_9FMU.pdb,Experimental,PDB,Unknown,clean_9FMU,False
clean_6OM2.pdb,Experimental,PDB,Unknown,clean_6OM2,False
clean_1W2C.pdb,Experimental,PDB,Unknown,clean_1W2C,False
clean_4HLG.pdb,Experimental,PDB,Unknown,clean_4HLG,False
clean_5HO6.pdb,Experimental,PDB,Unknown,clean_5HO6,False
clean_6B73.pdb,Experimental,PDB,Unknown,clean_6B73,False
clean_4X2N.pdb,Experimental,PDB,Unknown,clean_4X2N,False
clean_6A6K.pdb,Experimental,PDB,Unknown,clean_6A6K,False
clean_8BB2.pdb,Experimental,PDB,Unknown,clean_8BB2,False
clean_6ETY.pdb,Experimental,PDB,Unknown,clean_6ETY,False
clean_7B42.pdb,Experimental,PDB,Unknown,clean_7B42,False
clean_3RMW.pdb,Experimental,PDB,Unknown,clean_3RMW,False
clean_7JVQ.pdb,Experimental,PDB,Unknown,clean_7JVQ,False
clean_8I5Y.pdb,Experimental,PDB,Unknown,clean_8I5Y,False
clean_8HQC.pdb,Experimental,PDB,Unknown,clean_8HQC,False
clean_1GUL.pdb,Experimental,PDB,Unknown,clean_1GUL,False
clean_3IVH.pdb,Experimental,PDB,Unknown,clean_3IVH,False
clean_1DXX.pdb,Experimental,PDB,Unknown,clean_1DXX,False
clean_2YQF.pdb,Experimental,PDB,Unknown,clean_2YQF,False
clean_7B9O.pdb,Experimental,PDB,Unknown,clean_7B9O,False
clean_2P8H.pdb,Experimental,PDB,Unknown,clean_2P8H,False
clean_8WE9.pdb,Experimental,PDB,Unknown,clean_8WE9,False
clean_6U2X.pdb,Experimental,PDB,Unknown,clean_6U2X,False
clean_7UZU.pdb,Experimental,PDB,Unknown,clean_7UZU,False
clean_5ELI.pdb,Experimental,PDB,Unknown,clean_5ELI,False
clean_2UZY.pdb,Experimental,PDB,Unknown,clean_2UZY,False
clean_5DCZ.pdb,Experimental,PDB,Unknown,clean_5DCZ,False
clean_3WTV.pdb,Experimental,PDB,Unknown,clean_3WTV,False
clean_2VJ9.pdb,Experimental,PDB,Unknown,clean_2VJ9,False
clean_8VM0.pdb,Experimental,PDB,Unknown,clean_8VM0,False
clean_2V1W.pdb,Experimental,PDB,Unknown,clean_2V1W,False
clean_5O4O.pdb,Experimental,PDB,Unknown,clean_5O4O,False
clean_2R4V.pdb,Experimental,PDB,Unknown,clean_2R4V,False
clean_8T98.pdb,Experimental,PDB,Unknown,clean_8T98,False
clean_2J1X.pdb,Experimental,PDB,Unknown,clean_2J1X,False
clean_5PXO.pdb,Experimental,PDB,Unknown,clean_5PXO,False
clean_3P8C.pdb,Experimental,PDB,Unknown,clean_3P8C,False
clean_9IRW.pdb,Experimental,PDB,Unknown,clean_9IRW,False
clean_2LW7.pdb,Experimental,PDB,Unknown,clean_2LW7,False
clean_7TS8.pdb,Experimental,PDB,Unknown,clean_7TS8,False
clean_6L1U.pdb,Experimental,PDB,Unknown,clean_6L1U,False
clean_5SFM.pdb,Experimental,PDB,Unknown,clean_5SFM,False
clean_7URD.pdb,Experimental,PDB,Unknown,clean_7URD,False
clean_7D2S.pdb,Experimental,PDB,Unknown,clean_7D2S,False
clean_2HWA.pdb,Experimental,PDB,Unknown,clean_2HWA,False
clean_4BEK.pdb,Experimental,PDB,Unknown,clean_4BEK,False
clean_8C7X.pdb,Experimental,PDB,Unknown,clean_8C7X,False
clean_6H0U.pdb,Experimental,PDB,Unknown,clean_6H0U,False
clean_5QD5.pdb,Experimental,PDB,Unknown,clean_5QD5,False
clean_8FEG.pdb,Experimental,PDB,Unknown,clean_8FEG,False
clean_6V4H.pdb,Experimental,PDB,Unknown,clean_6V4H,False
clean_2LRI.pdb,Experimental,PDB,Unknown,clean_2LRI,False
clean_7MTQ.pdb,Experimental,PDB,Unknown,clean_7MTQ,False
clean_5AL5.pdb,Experimental,PDB,Unknown,clean_5AL5,False
clean_8VRN.pdb,Experimental,PDB,Unknown,clean_8VRN,False
clean_8TFA.pdb,Experimental,PDB,Unknown,clean_8TFA,False
clean_7FT8.pdb,Experimental,PDB,Unknown,clean_7FT8,False
clean_8GEA.pdb,Experimental,PDB,Unknown,clean_8GEA,False
clean_4I0I.pdb,Experimental,PDB,Unknown,clean_4I0I,False
clean_7KEU.pdb,Experimental,PDB,Unknown,clean_7KEU,False
clean_5VV5.pdb,Experimental,PDB,Unknown,clean_5VV5,False
clean_8YN7.pdb,Experimental,PDB,Unknown,clean_8YN7,False
clean_3HB0.pdb,Experimental,PDB,Unknown,clean_3HB0,False
clean_2WBY.pdb,Experimental,PDB,Unknown,clean_2WBY,False
clean_6DGE.pdb,Experimental,PDB,Unknown,clean_6DGE,False
clean_8GE2.pdb,Experimental,PDB,Unknown,clean_8GE2,False
clean_7YWD.pdb,Experimental,PDB,Unknown,clean_7YWD,False
clean_1DQA.pdb,Experimental,PDB,Unknown,clean_1DQA,False
clean_2LMO.pdb,Experimental,PDB,Unknown,clean_2LMO,False
clean_5SIU.pdb,Experimental,PDB,Unknown,clean_5SIU,False
clean_1I8H.pdb,Experimental,PDB,Unknown,clean_1I8H,False
clean_3FJC.pdb,Experimental,PDB,Unknown,clean_3FJC,False
clean_7YDJ.pdb,Experimental,PDB,Unknown,clean_7YDJ,False
clean_5PZA.pdb,Experimental,PDB,Unknown,clean_5PZA,False
clean_8UDU.pdb,Experimental,PDB,Unknown,clean_8UDU,False
clean_5M9R.pdb,Experimental,PDB,Unknown,clean_5M9R,False
clean_6OCO.pdb,Experimental,PDB,Unknown,clean_6OCO,False
clean_1FW1.pdb,Experimental,PDB,Unknown,clean_1FW1,False
clean_3R5J.pdb,Experimental,PDB,Unknown,clean_3R5J,False
clean_8R5H.pdb,Experimental,PDB,Unknown,clean_8R5H,False
clean_6XI4.pdb,Experimental,PDB,Unknown,clean_6XI4,False
clean_7RZI.pdb,Experimental,PDB,Unknown,clean_7RZI,False
clean_7N73.pdb,Experimental,PDB,Unknown,clean_7N73,False
clean_5PWW.pdb,Experimental,PDB,Unknown,clean_5PWW,False
clean_7LAF.pdb,Experimental,PDB,Unknown,clean_7LAF,False
clean_1Y8N.pdb,Experimental,PDB,Unknown,clean_1Y8N,False
clean_7PG6.pdb,Experimental,PDB,Unknown,clean_7PG6,False
clean_8BO8.pdb,Experimental,PDB,Unknown,clean_8BO8,False
clean_3DEI.pdb,Experimental,PDB,Unknown,clean_3DEI,False
clean_8E20.pdb,Experimental,PDB,Unknown,clean_8E20,False
clean_2OHL.pdb,Experimental,PDB,Unknown,clean_2OHL,False
clean_4IOF.pdb,Experimental,PDB,Unknown,clean_4IOF,False
clean_8QYM.pdb,Experimental,PDB,Unknown,clean_8QYM,False
clean_5O1B.pdb,Experimental,PDB,Unknown,clean_5O1B,False
clean_2DHF.pdb,Experimental,PDB,Unknown,clean_2DHF,False
clean_6L6E.pdb,Experimental,PDB,Unknown,clean_6L6E,False
clean_5TZR.pdb,Experimental,PDB,Unknown,clean_5TZR,False
clean_2QFA.pdb,Experimental,PDB,Unknown,clean_2QFA,False
clean_6UPV.pdb,Experimental,PDB,Unknown,clean_6UPV,False
clean_6EQL.pdb,Experimental,PDB,Unknown,clean_6EQL,False
clean_5LEX.pdb,Experimental,PDB,Unknown,clean_5LEX,False
clean_3B2R.pdb,Experimental,PDB,Unknown,clean_3B2R,False
clean_1A5E.pdb,Experimental,PDB,Unknown,clean_1A5E,False
clean_4C1I.pdb,Experimental,PDB,Unknown,clean_4C1I,False
clean_2RJP.pdb,Experimental,PDB,Unknown,clean_2RJP,False
clean_5SHD.pdb,Experimental,PDB,Unknown,clean_5SHD,False
clean_5I9Y.pdb,Experimental,PDB,Unknown,clean_5I9Y,False
clean_8GRZ.pdb,Experimental,PDB,Unknown,clean_8GRZ,False
clean_7T91.pdb,Experimental,PDB,Unknown,clean_7T91,False
clean_3S7L.pdb,Experimental,PDB,Unknown,clean_3S7L,False
clean_8TIN.pdb,Experimental,PDB,Unknown,clean_8TIN,False
clean_3CD7.pdb,Experimental,PDB,Unknown,clean_3CD7,False
clean_6XFP.pdb,Experimental,PDB,Unknown,clean_6XFP,False
clean_4Y6L.pdb,Experimental,PDB,Unknown,clean_4Y6L,False
clean_3F92.pdb,Experimental,PDB,Unknown,clean_3F92,False
clean_5PY2.pdb,Experimental,PDB,Unknown,clean_5PY2,False
clean_5SDA.pdb,Experimental,PDB,Unknown,clean_5SDA,False
clean_8WE8.pdb,Experimental,PDB,Unknown,clean_8WE8,False
clean_8HJ2.pdb,Experimental,PDB,Unknown,clean_8HJ2,False
clean_8SZF.pdb,Experimental,PDB,Unknown,clean_8SZF,False
clean_5PWL.pdb,Experimental,PDB,Unknown,clean_5PWL,False
clean_9B9Y.pdb,Experimental,PDB,Unknown,clean_9B9Y,False
clean_4GL5.pdb,Experimental,PDB,Unknown,clean_4GL5,False
clean_8CDY.pdb,Experimental,PDB,Unknown,clean_8CDY,False
clean_7F6G.pdb,Experimental,PDB,Unknown,clean_7F6G,False
clean_7WU3.pdb,Experimental,PDB,Unknown,clean_7WU3,False
clean_5NJ8.pdb,Experimental,PDB,Unknown,clean_5NJ8,False
clean_7N7K.pdb,Experimental,PDB,Unknown,clean_7N7K,False
clean_5HZK.pdb,Experimental,PDB,Unknown,clean_5HZK,False
clean_3J2T.pdb,Experimental,PDB,Unknown,clean_3J2T,False
clean_5JDW.pdb,Experimental,PDB,Unknown,clean_5JDW,False
clean_8K2W.pdb,Experimental,PDB,Unknown,clean_8K2W,False
clean_8XQT.pdb,Experimental,PDB,Unknown,clean_8XQT,False
clean_4UVP.pdb,Experimental,PDB,Unknown,clean_4UVP,False
clean_7QL0.pdb,Experimental,PDB,Unknown,clean_7QL0,False
clean_4F64.pdb,Experimental,PDB,Unknown,clean_4F64,False
clean_5C37.pdb,Experimental,PDB,Unknown,clean_5C37,False
clean_8JTI.pdb,Experimental,PDB,Unknown,clean_8JTI,False
clean_2FYB.pdb,Experimental,PDB,Unknown,clean_2FYB,False
clean_9IIX.pdb,Experimental,PDB,Unknown,clean_9IIX,False
clean_2JG4.pdb,Experimental,PDB,Unknown,clean_2JG4,False
clean_7DMD.pdb,Experimental,PDB,Unknown,clean_7DMD,False
clean_4GYW.pdb,Experimental,PDB,Unknown,clean_4GYW,False
clean_4BFB.pdb,Experimental,PDB,Unknown,clean_4BFB,False
clean_7XMG.pdb,Experimental,PDB,Unknown,clean_7XMG,False
clean_2GOO.pdb,Experimental,PDB,Unknown,clean_2GOO,False
clean_8P5K.pdb,Experimental,PDB,Unknown,clean_8P5K,False
clean_7OUG.pdb,Experimental,PDB,Unknown,clean_7OUG,False
clean_4MDR.pdb,Experimental,PDB,Unknown,clean_4MDR,False
clean_7MIX.pdb,Experimental,PDB,Unknown,clean_7MIX,False
